Product_ID,Barcode,Item_Category,Item_Name,Size,Unit_Price,Customer_Age_Group,Customer_Region,Promotion,Channel,Selling_Date,Member_ID,Arrival_Date,Customer_Region_original,Customer_Age_Group_original
10000004,20000049,Jersey,Away Jersey,M,152,18-25,Domestic,False,Team Store,2024-02-12 17:53:00,10008243,,Domestic,18–25
10000004,20000050,Jersey,Away Jersey,M,152,18-25,Domestic,False,Online,2024-09-20 13:00:00,10039297,2024-09-29 08:01:00,Domestic,18–25
10000004,20000051,Jersey,Away Jersey,S,152,<18,Domestic,True,Online,2024-06-27 17:28:00,10031849,2024-07-06 10:31:00,Domestic,60+
10000004,20000051,Jersey,Away Jersey,S,152,<18,Domestic,True,Online,2024-06-27 17:28:00,10031849,2024-07-06 10:31:00,Domestic,60+
10000004,20000052,Jersey,Away Jersey,S,152,18-25,Domestic,False,Online,2024-04-20 16:40:00,10023919,2024-04-30 10:26:00,Domestic,18–25
10000004,20000053,Jersey,Away Jersey,S,152,26-40,Domestic,False,Online,2024-04-09 14:45:00,10021387,2024-04-16 15:31:00,Domestic,26–40
10000004,20000054,Jersey,Away Jersey,XL,152,60+,Domestic,False,Online,2024-01-30 02:39:00,10005101,2024-02-05 11:44:00,Domestic,26–40
10000004,20000054,Jersey,Away Jersey,XL,152,60+,Domestic,False,Online,2024-01-30 02:39:00,10005101,2024-02-05 11:44:00,Domestic,26–40
10000004,20000055,Jersey,Away Jersey,XL,152,18-25,Domestic,True,Online,2024-03-06 10:10:00,10013536,2024-03-15 09:53:00,International,26–40
10000004,20000055,Jersey,Away Jersey,XL,152,18-25,Domestic,True,Online,2024-03-06 10:10:00,10013536,2024-03-15 09:53:00,International,26–40
10000004,20000056,Jersey,Away Jersey,XL,152,41-60,Domestic,False,Online,2024-04-22 10:59:00,10024271,2024-04-29 14:42:00,Domestic,41–60
10000004,20000056,Jersey,Away Jersey,XL,152,41-60,Domestic,False,Online,2024-04-22 10:59:00,10024271,2024-04-29 14:42:00,Domestic,41–60
10000004,20000057,Jersey,Away Jersey,XXL,152,18-25,Domestic,True,Online,2024-10-06 06:25:00,10040110,2024-10-12 09:36:00,Domestic,41–60
10000004,20000057,Jersey,Away Jersey,XXL,152,18-25,Domestic,True,Online,2024-10-06 06:25:00,10040110,2024-10-12 09:36:00,Domestic,41–60
10000004,20000058,Jersey,Away Jersey,XXL,152,18-25,Domestic,True,Online,2024-02-19 21:01:00,10009945,2024-02-28 12:53:00,Domestic,41–60
10000005,20000059,Jersey,Home Jersey,L,152,18–25,International,False,Team Store,2024-03-28 14:15:00,10018628,,International,18–25
10000005,20000060,Jersey,Home Jersey,L,152,18-25,Domestic,False,Online,2024-01-20 06:36:00,10002796,2024-01-27 12:33:00,Domestic,<18
10000005,20000060,Jersey,Home Jersey,L,152,18-25,Domestic,False,Online,2024-01-20 06:36:00,10002796,2024-01-27 12:33:00,Domestic,<18
10000005,20000061,Jersey,Home Jersey,L,152,18-25,Domestic,False,Online,2024-02-29 15:39:00,10012154,2024-03-09 08:37:00,Domestic,26–40
10000005,20000062,Jersey,Home Jersey,L,152,18-25,International,True,Online,2024-02-12 05:58:00,10008162,2024-02-22 16:44:00,International,18–25
10000005,20000063,Jersey,Home Jersey,L,152,26-40,Domestic,True,Online,2024-04-09 02:35:00,10021255,2024-04-18 08:51:00,Domestic,26–40
10000005,20000063,Jersey,Home Jersey,L,152,26-40,Domestic,True,Online,2024-04-09 02:35:00,10021255,2024-04-18 08:51:00,Domestic,26–40
10000005,20000064,Jersey,Home Jersey,L,152,18-25,Domestic,True,Online,2024-02-13 23:13:00,10008529,2024-02-22 17:20:00,Domestic,18–25
10000005,20000065,Jersey,Home Jersey,L,152,18–25,International,False,Team Store,2024-04-25 13:52:00,10025035,,International,18–25
10000005,20000066,Jersey,Home Jersey,L,152,18-25,Domestic,False,Team Store,2024-09-26 14:52:00,10039595,,Domestic,26–40
10000005,20000067,Jersey,Home Jersey,M,152,18-25,Domestic,True,Online,2024-03-14 16:21:00,10015416,2024-03-22 14:07:00,International,<18
10000005,20000067,Jersey,Home Jersey,M,152,18-25,Domestic,True,Online,2024-03-14 16:21:00,10015416,2024-03-22 14:07:00,International,<18
10000005,20000068,Jersey,Home Jersey,M,152,26-40,International,True,Online,2024-04-19 19:47:00,10023692,2024-04-25 11:45:00,International,18–25
10000005,20000068,Jersey,Home Jersey,M,152,26-40,International,True,Online,2024-04-19 19:47:00,10023692,2024-04-25 11:45:00,International,18–25
10000005,20000069,Jersey,Home Jersey,M,152,26-40,Domestic,True,Online,2024-03-19 16:00:00,10016628,2024-03-25 11:14:00,Domestic,41–60
10000005,20000070,Jersey,Home Jersey,S,152,26-40,Domestic,False,Online,2024-04-01 00:37:00,10019390,2024-04-09 09:11:00,Domestic,18–25
10000005,20000070,Jersey,Home Jersey,S,152,26-40,Domestic,False,Online,2024-04-01 00:37:00,10019390,2024-04-09 09:11:00,Domestic,18–25
10000005,20000071,Jersey,Home Jersey,XL,152,41–60,Domestic,False,Team Store,2024-09-25 14:41:00,10039541,,Domestic,41–60
10000005,20000072,Jersey,Home Jersey,XL,152,41-60,Domestic,False,Online,2024-12-09 23:25:00,10043351,2024-12-17 17:28:00,International,18–25
10000005,20000072,Jersey,Home Jersey,XL,152,41-60,Domestic,False,Online,2024-12-09 23:25:00,10043351,2024-12-17 17:28:00,International,18–25
10000005,20000073,Jersey,Home Jersey,XL,152,<18,Domestic,False,Online,2024-06-20 19:11:00,10031221,2024-06-27 16:10:00,Domestic,18–25
10000005,20000074,Jersey,Home Jersey,XL,152,41-60,Domestic,False,Online,2024-07-20 15:38:00,10034172,2024-07-27 13:48:00,Domestic,18–25
10000005,20000075,Jersey,Home Jersey,XL,152,26-40,Domestic,True,Online,2024-03-08 20:01:00,10014064,2024-03-17 16:57:00,Domestic,60+
10000005,20000076,Jersey,Home Jersey,XL,152,18-25,Domestic,False,Online,2024-04-12 17:54:00,10022114,2024-04-20 16:48:00,Domestic,26–40
10000005,20000076,Jersey,Home Jersey,XL,152,18-25,Domestic,False,Online,2024-04-12 17:54:00,10022114,2024-04-20 16:48:00,Domestic,26–40
10000005,20000077,Jersey,Home Jersey,XXL,152,41-60,Domestic,False,Online,2024-06-06 10:21:00,10029767,2024-06-13 11:02:00,Domestic,18–25
10000005,20000077,Jersey,Home Jersey,XXL,152,41-60,Domestic,False,Online,2024-06-06 10:21:00,10029767,2024-06-13 11:02:00,Domestic,18–25
10000006,20000078,Jersey,Retro Jersey,L,152,18-25,Domestic,False,Online,2024-06-14 15:02:00,10030509,2024-06-22 12:02:00,Domestic,18–25
10000006,20000079,Jersey,Retro Jersey,L,152,18-25,Domestic,False,Online,2024-04-28 22:03:00,10025716,2024-05-06 08:28:00,Domestic,26–40
10000006,20000079,Jersey,Retro Jersey,L,152,18-25,Domestic,False,Online,2024-04-28 22:03:00,10025716,2024-05-06 08:28:00,Domestic,26–40
10000006,20000080,Jersey,Retro Jersey,L,152,26-40,Domestic,True,Online,2024-08-30 22:56:00,10038132,2024-09-08 16:36:00,Domestic,26–40
10000006,20000080,Jersey,Retro Jersey,L,152,26-40,Domestic,True,Online,2024-08-30 22:56:00,10038132,2024-09-08 16:36:00,Domestic,26–40
10000006,20000081,Jersey,Retro Jersey,L,152,<18,Domestic,True,Online,2024-08-19 15:28:00,10037010,2024-08-26 09:28:00,Domestic,41–60
10000006,20000082,Jersey,Retro Jersey,L,152,<18,Domestic,False,Team Store,2024-02-07 14:14:00,10007049,,Domestic,18–25
10000006,20000083,Jersey,Retro Jersey,L,152,18-25,Domestic,True,Online,2024-04-09 14:51:00,10021402,2024-04-18 12:49:00,Domestic,18–25
10000006,20000084,Jersey,Retro Jersey,L,152,26-40,Domestic,False,Online,2024-03-23 00:10:00,10017328,2024-03-31 14:07:00,Domestic,18–25
10000006,20000084,Jersey,Retro Jersey,L,152,26-40,Domestic,False,Online,2024-03-23 00:10:00,10017328,2024-03-31 14:07:00,Domestic,18–25
10000006,20000085,Jersey,Retro Jersey,L,152,26-40,Domestic,False,Team Store,2024-08-08 18:37:00,10036025,,Domestic,41–60
10000006,20000086,Jersey,Retro Jersey,M,152,41-60,Domestic,False,Online,2024-01-30 06:58:00,10005139,2024-02-09 15:32:00,Domestic,18–25
10000006,20000087,Jersey,Retro Jersey,M,152,18-25,Domestic,False,Online,2024-04-02 12:33:00,10019756,2024-04-10 11:03:00,Domestic,26–40
10000006,20000088,Jersey,Retro Jersey,M,152,18-25,Domestic,False,Online,2024-04-16 12:55:00,10022930,2024-04-24 09:23:00,Domestic,18–25
10000006,20000088,Jersey,Retro Jersey,M,152,18-25,Domestic,False,Online,2024-04-16 12:55:00,10022930,2024-04-24 09:23:00,Domestic,18–25
10000006,20000089,Jersey,Retro Jersey,XL,152,18–25,Domestic,False,Team Store,2024-03-05 09:48:00,10013254,,Domestic,18–25
10000006,20000090,Jersey,Retro Jersey,XXL,152,26-40,Domestic,True,Online,2024-09-20 20:31:00,10039335,2024-09-28 09:48:00,Domestic,41–60
10000007,20000091,Mug,Club Mug,,25,<18,Domestic,True,Online,2024-12-13 21:04:00,10043565,2024-12-22 16:48:00,International,<18
10000007,20000092,Mug,Club Mug,,25,26-40,Domestic,True,Online,2024-02-07 12:47:00,10007017,2024-02-14 15:09:00,International,41–60
10000007,20000093,Mug,Club Mug,,25,<18,Domestic,False,Online,2024-03-31 20:32:00,10019360,2024-04-09 08:29:00,Domestic,41–60
10000007,20000094,Mug,Club Mug,,25,26–40,Domestic,True,Online,2024-01-08 23:54:00,10002127,2024-01-13 15:48:00,Domestic,26–40
10000008,20000095,Mug,Logo Mug,,25,18–25,International,False,Team Store,2024-02-22 14:42:00,10010525,,International,18–25
10000008,20000096,Mug,Logo Mug,,25,26–40,International,False,Online,2023-12-29 00:19:00,10001529,2024-01-06 12:36:00,International,26–40
10000008,20000097,Mug,Logo Mug,,25,<18,Domestic,False,Online,2024-02-15 14:10:00,10008957,2024-02-21 08:40:00,Domestic,<18
10000009,20000098,Poster,Player Poster,,20,41–60,Domestic,False,Online,2024-08-14 21:52:00,10036568,2024-08-19 15:22:00,Domestic,41–60
10000009,20000099,Poster,Player Poster,,20,18-25,Domestic,True,Online,2024-06-24 12:34:00,10031631,2024-07-04 13:49:00,Domestic,18–25
10000009,20000100,Poster,Player Poster,,20,26–40,Domestic,True,Online,2023-12-02 02:27:00,10000122,2023-12-08 10:33:00,Domestic,26–40
10000009,20000101,Poster,Player Poster,,20,18–25,Domestic,False,Online,2024-03-17 01:56:00,10016038,2024-03-26 16:12:00,Domestic,18–25
10000010,20000102,Poster,Team Poster,,20,41–60,Domestic,False,Online,2024-10-03 08:55:00,10039960,2024-10-12 16:39:00,Domestic,41–60
10000010,20000103,Poster,Team Poster,,20,<18,Domestic,False,Online,2024-05-23 14:38:00,10028356,2024-05-31 09:54:00,Domestic,41–60
10000011,20000104,Scarf,Away Scarf,,40,18-25,Domestic,True,Online,2024-07-04 18:40:00,10032542,2024-07-11 13:02:00,Domestic,41–60
10000011,20000105,Scarf,Away Scarf,,40,18–25,Domestic,False,Team Store,2024-01-19 14:43:00,10002711,,Domestic,18–25
10000011,20000106,Scarf,Away Scarf,,40,60+,Domestic,False,Online,2024-04-09 01:56:00,10021263,2024-04-14 15:16:00,Domestic,18–25
10000011,20000107,Scarf,Away Scarf,,40,41-60,Domestic,False,Team Store,2024-04-07 08:55:00,10020870,,Domestic,18–25
10000012,20000108,Scarf,Home Scarf,,40,18–25,Domestic,True,Online,2024-07-23 22:49:00,10034534,2024-07-31 15:52:00,Domestic,18–25
10000012,20000109,Scarf,Home Scarf,,40,<18,Domestic,False,Team Store,2023-12-22 19:47:00,10001122,,Domestic,<18
10000012,20000110,Scarf,Home Scarf,,40,26–40,Domestic,False,Team Store,2024-02-09 17:01:00,10007575,,Domestic,26–40
10000012,20000111,Scarf,Home Scarf,,40,26–40,Domestic,True,Online,2024-10-04 02:06:00,10040027,2024-10-09 13:58:00,Domestic,26–40
10000013,20000112,Youth Hoodie,Youth Team Hoodie,YL,50,26-40,Domestic,True,Online,2024-08-24 15:26:00,10037583,2024-09-02 16:25:00,Domestic,<18
10000013,20000113,Youth Hoodie,Youth Team Hoodie,YL,50,41-60,Domestic,True,Online,2024-03-08 00:08:00,10013859,2024-03-16 18:39:00,Domestic,<18
10000013,20000113,Youth Hoodie,Youth Team Hoodie,YL,50,41-60,Domestic,True,Online,2024-03-08 00:08:00,10013859,2024-03-16 18:39:00,Domestic,<18
10000013,20000114,Youth Hoodie,Youth Team Hoodie,YS,50,18-25,Domestic,False,Online,2024-10-02 20:35:00,10039857,2024-10-11 18:51:00,Domestic,<18
10000013,20000114,Youth Hoodie,Youth Team Hoodie,YS,50,18-25,Domestic,False,Online,2024-10-02 20:35:00,10039857,2024-10-11 18:51:00,Domestic,<18
10000014,20000115,Youth Hoodie,Youth Training Hoodie,YM,50,26-40,Domestic,True,Online,2024-05-07 20:25:00,10026862,2024-05-14 12:58:00,Domestic,<18
10000014,20000116,Youth Hoodie,Youth Training Hoodie,YM,50,<18,Domestic,False,Online,2024-03-22 09:40:00,10017196,2024-03-30 11:43:00,Domestic,18–25
10000014,20000117,Youth Hoodie,Youth Training Hoodie,YS,50,18-25,Domestic,True,Online,2024-12-22 23:38:00,10044089,2024-12-30 18:58:00,Domestic,41–60
10000015,20000118,Youth Jersey,Youth Away Jersey,YL,90,18-25,Domestic,True,Online,2024-04-28 09:39:00,10025571,2024-05-05 13:56:00,Domestic,18–25
10000015,20000119,Youth Jersey,Youth Away Jersey,YM,90,<18,Domestic,False,Team Store,2024-10-13 13:25:00,10040482,,Domestic,<18
10000015,20000120,Youth Jersey,Youth Away Jersey,YS,90,18-25,Domestic,True,Online,2024-02-04 09:32:00,10006294,2024-02-13 10:41:00,Domestic,18–25
10000015,20000121,Youth Jersey,Youth Away Jersey,YS,90,18-25,Domestic,False,Online,2024-10-25 20:25:00,10041015,2024-11-01 14:31:00,Domestic,<18
10000016,20000122,Youth Jersey,Youth Home Jersey,YL,90,<18,Domestic,False,Online,2024-01-28 21:24:00,10004807,2024-02-06 08:39:00,Domestic,18–25
10000016,20000123,Youth Jersey,Youth Home Jersey,YL,90,<18,Domestic,False,Online,2024-04-22 09:27:00,10024294,2024-04-30 10:35:00,Domestic,<18
10000016,20000123,Youth Jersey,Youth Home Jersey,YL,90,<18,Domestic,False,Online,2024-04-22 09:27:00,10024294,2024-04-30 10:35:00,Domestic,<18
10000016,20000124,Youth Jersey,Youth Home Jersey,YM,90,<18,Domestic,True,Online,2024-05-25 02:41:00,10028580,2024-06-03 10:34:00,Domestic,<18
10000016,20000125,Youth Jersey,Youth Home Jersey,YS,90,60+,Domestic,True,Online,2024-06-13 00:06:00,10030388,2024-06-22 18:07:00,Domestic,<18
10000016,20000125,Youth Jersey,Youth Home Jersey,YS,90,60+,Domestic,True,Online,2024-06-13 00:06:00,10030388,2024-06-22 18:07:00,Domestic,<18
10000016,20000126,Youth Jersey,Youth Home Jersey,YS,90,41-60,Domestic,True,Online,2024-11-16 15:59:00,10042165,2024-11-23 18:20:00,Domestic,<18
10000017,20000127,Youth Jersey,Youth Retro Jersey,YL,90,26-40,Domestic,True,Online,2024-10-02 23:32:00,10039933,2024-10-11 08:16:00,Domestic,18–25
10000017,20000128,Youth Jersey,Youth Retro Jersey,YL,90,18-25,Domestic,False,Online,2024-11-03 07:19:00,10041490,2024-11-12 15:52:00,Domestic,<18
10000017,20000129,Youth Jersey,Youth Retro Jersey,YL,90,18-25,Domestic,True,Online,2024-06-23 14:38:00,10031546,2024-07-01 14:11:00,Domestic,<18
10000017,20000129,Youth Jersey,Youth Retro Jersey,YL,90,18-25,Domestic,True,Online,2024-06-23 14:38:00,10031546,2024-07-01 14:11:00,Domestic,<18
10000017,20000130,Youth Jersey,Youth Retro Jersey,YM,90,18-25,Domestic,False,Online,2024-04-01 05:40:00,10019400,2024-04-07 16:13:00,Domestic,18–25
10000017,20000130,Youth Jersey,Youth Retro Jersey,YM,90,18-25,Domestic,False,Online,2024-04-01 05:40:00,10019400,2024-04-07 16:13:00,Domestic,18–25
10000017,20000131,Youth Jersey,Youth Retro Jersey,YM,90,18-25,Domestic,False,Online,2024-02-09 07:20:00,10007465,2024-02-15 09:29:00,Domestic,<18
10000017,20000131,Youth Jersey,Youth Retro Jersey,YM,90,18-25,Domestic,False,Online,2024-02-09 07:20:00,10007465,2024-02-15 09:29:00,Domestic,<18
10000017,20000132,Youth Jersey,Youth Retro Jersey,YS,90,60+,Domestic,False,Online,2024-03-28 14:16:00,10018646,2024-04-06 12:59:00,Domestic,<18
10000017,20000133,Youth Jersey,Youth Retro Jersey,YS,90,<18,Domestic,False,Team Store,2024-03-18 18:53:00,10016394,,Domestic,<18
10000017,20000134,Youth Jersey,Youth Retro Jersey,YS,90,18-25,Domestic,False,Team Store,2024-03-04 19:56:00,10013147,,Domestic,18–25
10000017,20000135,Youth Jersey,Youth Retro Jersey,YS,90,26-40,Domestic,False,Online,2024-04-27 03:51:00,10025371,2024-05-04 14:40:00,Domestic,<18
10000017,20000135,Youth Jersey,Youth Retro Jersey,YS,90,26-40,Domestic,False,Online,2024-04-27 03:51:00,10025371,2024-05-04 14:40:00,Domestic,<18
10000000,20000136,Cap,Classic Cap,,35,<18,Domestic,True,Online,2024-06-27 20:11:00,10031912,2024-07-03 10:39:00,Domestic,18–25
10000000,20000137,Cap,Classic Cap,,35,<18,Domestic,False,Team Store,2024-02-05 13:56:00,10006588,,Domestic,<18
10000001,20000138,Cap,Retro Cap,,35,26-40,Domestic,True,Online,2023-12-29 03:51:00,10001534,2024-01-05 18:21:00,Domestic,26–40
10000001,20000139,Cap,Retro Cap,,35,26–40,Domestic,False,Online,2024-11-21 17:26:00,10042463,2024-12-01 18:06:00,Domestic,26–40
10000002,20000140,Hoodie,Team Hoodie,L,75,26–40,Domestic,False,Team Store,2024-03-16 11:01:00,10015844,,Domestic,26–40
10000002,20000141,Hoodie,Team Hoodie,M,75,18-25,Domestic,True,Online,2024-01-29 00:10:00,10004813,2024-02-07 08:26:00,Domestic,18–25
10000002,20000141,Hoodie,Team Hoodie,M,75,18-25,Domestic,True,Online,2024-01-29 00:10:00,10004813,2024-02-07 08:26:00,Domestic,18–25
10000002,20000142,Hoodie,Team Hoodie,M,75,26-40,Domestic,False,Online,2024-07-15 19:02:00,10033731,2024-07-21 12:57:00,Domestic,18–25
10000002,20000142,Hoodie,Team Hoodie,M,75,26-40,Domestic,False,Online,2024-07-15 19:02:00,10033731,2024-07-21 12:57:00,Domestic,18–25
10000002,20000143,Hoodie,Team Hoodie,S,75,18-25,Domestic,False,Team Store,2024-02-29 20:20:00,10012198,,International,<18
10000003,20000144,Hoodie,Training Hoodie,L,75,18-25,Domestic,True,Online,2024-03-23 00:44:00,10017307,2024-03-30 14:32:00,Domestic,41–60
